file_id,domain,split,label,label_code,window_index,start_seconds,end_seconds,actual_revolutions,rpm_used,env_spread_order,env_entropy,env_centroid_order,skewness,peak_to_peak,env_harmonic_ratio,crest_factor,env_low_order_ratio
source/12kHz_DE_data/B/0007/B007_0.mat,source,validation,B,3,0,0.05,0.718,19.9954666666667,1796,0.197784233458517,0.837944881716118,0.0262607798138506,-0.406018545119548,-1.05564150260197,-0.824626072765125,-1.08725042951234,-0.2161812004588
source/12kHz_DE_data/B/0007/B007_0.mat,source,validation,B,3,1,0.718,1.386,19.9954666666667,1796,0.548210432890826,0.925656430622193,0.202665185772882,-0.133193055489538,-1.04816786576027,-0.881424442459992,-0.905796910015698,-0.0420723762586569
source/12kHz_DE_data/B/0007/B007_0.mat,source,validation,B,3,2,1.386,2.054,19.9954666666667,1796,0.708462712112905,1.00850784583804,0.476244082585607,-0.0615209163973913,-1.06476317218313,-0.918556553134129,-1.02733706092592,-0.203827901384515
source/12kHz_DE_data/B/0007/B007_0.mat,source,validation,B,3,3,2.054,2.722,19.9954666666667,1796,0.636049422172502,1.11869469701609,0.228380788454789,-0.0529353858626125,-1.04874276090194,-0.987807208579813,-0.926328649283792,-0.100059764838377
source/12kHz_DE_data/B/0007/B007_0.mat,source,validation,B,3,4,2.722,3.39,19.9954666666667,1796,0.43627518966166,1.12281413338889,0.00805488404312022,-0.257203047582728,-1.08645588219547,-1.02477199245517,-1.28352109953753,0.356719855998236
source/12kHz_DE_data/B/0007/B007_0.mat,source,validation,B,3,5,3.39,4.058,19.9954666666667,1796,0.336333730446363,1.14197660804988,0.0443230571839118,-0.34415534722839,-1.03034611636851,-1.02368409370491,-0.800580747350909,0.0419951005305674
source/12kHz_DE_data/B/0007/B007_0.mat,source,validation,B,3,6,4.058,4.726,19.9954666666667,1796,0.281611020511905,0.991784489716385,-0.0184176553465405,-0.20609297851901,-1.05648468214309,-1.01429284042259,-0.969519813497487,0.0160716945949764
source/12kHz_DE_data/B/0007/B007_0.mat,source,validation,B,3,7,4.726,5.394,19.9954666666667,1796,0.800865421009868,1.2106096164473,0.339261645325292,-0.231905190838163,-1.05307363763585,-1.12131725137411,-0.840276850182779,-0.123758675623302
source/12kHz_DE_data/B/0007/B007_0.mat,source,validation,B,3,8,5.394,6.062,19.9954666666667,1796,0.720130637578738,1.07620946948679,0.201915500255499,-0.0540056462019186,-1.06763764789148,-1.04735267970971,-1.16046962479071,-0.234527561687413
source/12kHz_DE_data/B/0007/B007_0.mat,source,validation,B,3,9,6.062,6.73,19.9954666666667,1796,0.379663017310961,1.10085012593948,0.211388723790373,0.00909612726889894,-1.05502828111753,-1.13310711298273,-1.08676561924839,-0.378192188757799
source/12kHz_DE_data/B/0007/B007_0.mat,source,validation,B,3,10,6.73,7.398,19.9954666666667,1796,0.386335110517543,1.06271500456391,0.251466006680413,-0.0725636880155411,-1.05173221563862,-0.904239383829142,-1.0478706446537,-0.686489360638392
source/12kHz_DE_data/B/0007/B007_1.mat,source,test,B,3,0,0.05,0.727,19.9940666666667,1772,0.398571540029927,0.888066170259412,0.507781949602137,-0.0925761750803537,-1.0101864600673,-1.23076764150514,-0.783137142982902,-0.343013468285686
source/12kHz_DE_data/B/0007/B007_1.mat,source,test,B,3,1,0.727,1.404,19.9940666666667,1772,0.327896489344463,0.975911678459206,0.359083348155224,0.0380556590739824,-1.05215380540918,-0.966135804146802,-1.06013732069811,-0.424033081064214
source/12kHz_DE_data/B/0007/B007_1.mat,source,test,B,3,2,1.404,2.081,19.9940666666667,1772,0.736528763583547,1.09814477538767,0.714699108299089,0.170306538348502,-1.082738226946,-0.885086876357417,-1.17820536314724,-0.703435249618602
source/12kHz_DE_data/B/0007/B007_1.mat,source,test,B,3,3,2.081,2.758,19.9940666666667,1772,0.701840570130444,1.02070546063562,0.557682878764868,0.00353302380957022,-1.00547231990561,-0.850507213394554,-0.683750157515273,-0.108613832585588
