file_id,domain,split,label,label_code,env_spread_order__median,env_spread_order__iqr,env_entropy__median,env_entropy__iqr,env_centroid_order__median,env_centroid_order__iqr,skewness__median,skewness__iqr,peak_to_peak__median,peak_to_peak__iqr,env_harmonic_ratio__median,env_harmonic_ratio__iqr,crest_factor__median,crest_factor__iqr,env_low_order_ratio__median,env_low_order_ratio__iqr
source/12kHz_DE_data/B/0007/B007_0.mat,source,validation,B,3,0.446056671003283,0.95125145615102,1.08187869365215,0.271569684274632,0.203305263293424,0.139688254582383,-0.161375607079588,-0.30836232339715,-1.05471805377321,-0.828303089796524,-1.01528115576716,-0.403468665146074,-1.06098277906087,-0.350780697576019,-0.117792088141163,0.18175275576842
source/12kHz_DE_data/B/0007/B007_1.mat,source,test,B,3,0.634165300566837,0.369359789312116,1.02451744408966,-0.432136450232649,0.56319057713556,0.116286922717789,-0.0909903644519732,-0.42335911959722,-1.05498736456199,-0.79073204155089,-0.966514711035873,0.0835573780324178,-1.09576016979331,-0.445140005066155,-0.339916988681065,2.01071464555074
source/12kHz_DE_data/B/0007/B007_2.mat,source,train,B,3,0.766103973930632,1.97418528776687,1.01973201720097,0.901592871753972,0.724438856303762,1.02268114028005,0.0962421090189023,-0.605769614375472,-1.0476775002951,-0.829560698106003,-0.915690814825681,0.854911505319185,-1.17115072157547,-0.628937853220033,-0.55151436900709,-0.248151047413959
source/12kHz_DE_data/B/0007/B007_3.mat,source,train,B,3,1.46435130727131,0.136124998782223,1.2220372383383,1.82940236213768,1.18855761897986,0.746196799144677,0.00988210172341817,-0.567886416054641,-1.0316727448476,-0.736969286320729,-0.752526854970551,0.187239987031314,-1.13477708170086,-0.384133411595753,-0.40236770756666,0.38329013900624
source/12kHz_DE_data/B/0014/B014_0.mat,source,train,B,3,-0.0283683528222044,1.34943308348678,0.847133180653914,1.7362703148555,-0.898060314321127,1.46819861739182,0.0363092605531419,3.24105224332458,-0.652675519094337,1.81031634452577,-0.728888960281682,0.61427318088561,1.17510496456409,3.74844649689486,0.865348950896562,2.44141368173254
source/12kHz_DE_data/B/0014/B014_1.mat,source,train,B,3,-0.0206668405181409,0.920541024890023,0.980240399819763,0.361088436345817,-0.424432738951655,0.266546100904419,-0.03801640445337,0.424843675768422,-0.822225897116326,0.302601182501039,-0.687931703944879,2.96448902748309,0.400186588836899,0.356605961538388,0.446197630002176,0.424614851174998
source/12kHz_DE_data/B/0014/B014_2.mat,source,train,B,3,0.230881070445656,1.40986970391529,0.786812055160584,2.0550582610451,-0.646061933207628,2.00813833143108,1.26500488409661,2.27988044226835,-0.687916759454705,0.556638061015475,-0.488758815744217,1.2536280878373,0.914687957618298,1.80698992053422,1.19701952725581,1.9281173594461
source/12kHz_DE_data/B/0014/B014_3.mat,source,train,B,3,0.344619518870186,1.53808204476042,0.98910685680096,0.711016288997595,-0.454591259687298,2.2058552954301,1.26141319802026,3.36753787949914,-0.780982873463145,1.53018409358968,-0.546129621234906,0.137720185634799,1.18239582131939,2.49051373201778,0.690433754421975,1.81612961924624
source/12kHz_DE_data/B/0021/B021_0.mat,source,train,B,3,0.987999571438588,1.58336002833342,1.31870588660502,-0.105855533764301,0.954480706341701,1.0580357427143,-0.112940976977499,-0.0674324007287223,-0.99993254474137,1.41244051561486,-1.07330250514767,0.457186491986152,-0.395618529885792,2.41797640735537,-0.583204185224756,0.697410100572473
source/12kHz_DE_data/B/0021/B021_1.mat,source,validation,B,3,0.971066887563717,1.09533047223631,1.23032739072931,0.674806900869854,1.0777184844905,1.51441040982042,-0.106442749556024,0.252409599026578,-1.05264051340262,2.22485548353726,-1.10695363594048,0.621104402418726,-0.611937248218527,5.86136035049734,-0.58990938397606,0.237666730368565
source/12kHz_DE_data/B/0021/B021_2.mat,source,validation,B,3,1.19722990932684,1.22412471667327,1.30339756106643,0.398225534546273,1.38185279078477,0.00592186423173043,-0.0941394534662722,0.0915335349309287,-1.10038546895635,-0.736340482165992,-0.970399234360544,-0.0354138042228071,-0.983210511532767,-0.226957986676244,-0.83928180501286,0.518723129890732
source/12kHz_DE_data/B/0021/B021_3.mat,source,train,B,3,1.96566175219307,1.18072121502558,1.45200198735808,1.00746777810529,2.29663779425988,0.612696130444464,-0.060232825442658,-0.0378792725978521,-1.09246003717225,-0.813840594237537,-0.90185136527558,-0.0645775189553593,-1.0861329768052,-0.675880721391738,-0.911775228631803,0.0985435369952277
source/12kHz_DE_data/B/0028/B028_0_(1797rpm).mat,source,train,B,3,0.276733627963666,1.85604525362357,0.649200261565019,1.85304299720395,-0.823904060473216,0.852913501297014,0.248705791748546,-0.70366659680624,2.98700131235466,2.9763377568551,-0.776789532829658,2.06558942834488,-0.731553424542286,-0.224382347150023,1.33566160141618,0.732195313516425
source/12kHz_DE_data/B/0028/B028_1_(1772rpm).mat,source,test,B,3,0.223701938142343,1.41402904534426,0.542760617931335,4.20385187234121,-0.930423168990737,1.25421703006353,0.209453380653379,-0.688523899623179,2.82701916192833,3.9844365777322,-0.426507942737079,1.01961119667205,-0.791850833859189,0.0254717235441244,1.55124956324936,1.4554819720703
source/12kHz_DE_data/B/0028/B028_2_(1750rpm).mat,source,train,B,3,0.0522602908718848,5.0387653252344,0.213323870309979,2.00106411155498,-1.10302285761794,1.67604254789338,0.144730799182325,-0.639583848267314,2.98603756446052,2.40534428409269,-0.660538975573977,2.064790817615,-0.887514276609498,-0.299980434602219,1.98703823915062,0.0878989193310255
source/12kHz_DE_data/B/0028/B028_3_(1730rpm).mat,source,train,B,3,-0.335235129525026,2.22032412540504,0.297484010232707,2.83179703498135,-1.22124972123287,1.43392834679128,0.174151367837179,-0.728922958364124,3.1284795032136,1.62564285232056,-0.156874810428761,0.0275041480834733,-0.833119180851261,-0.440531488355244,1.96807661423857,1.22158203457787
source/12kHz_DE_data/IR/0007/IR007_0.mat,source,train,IR,2,-0.44787053381333,-0.475708884420715,-1.2795344252759,-0.864452059658965,0.933964911241358,-0.680181253389158,1.11005238869116,0.181325620639013,-0.634785588125373,-0.593916341117673,1.17212785013178,-0.74075683705486,-0.492819352344496,-0.109362258125946,-1.24568354686002,-0.826104689732476
source/12kHz_DE_data/IR/0007/IR007_1.mat,source,test,IR,2,-0.380186167252232,-0.478166614423489,-1.42114286388137,-0.279075022544022,1.01856782390641,-0.782037843506036,0.779621794430618,-0.344534838679028,-0.63778647977178,-0.639976245452284,1.41777864188785,-0.68833344476356,-0.565750377269823,-0.567844137732367,-1.15295664712352,-0.693831247714299
source/12kHz_DE_data/IR/0007/IR007_2.mat,source,train,IR,2,-0.277349943392397,-0.662252930157825,-1.30442060372003,-0.962718447840247,0.789391832072905,-0.712586317997307,0.523921666091669,-0.601916704290517,-0.635747412371016,-0.691538186140858,1.15318539391858,-0.834589263374029,-0.612533734400036,-0.668493853360225,-0.645968920118791,-0.562616144015785
source/12kHz_DE_data/IR/0007/IR007_3.mat,source,train,IR,2,0.874212078217328,-0.269398319407157,-0.637235494831915,-0.842927034219104,2.28811825024923,-0.452977807438119,-0.21561291870403,-0.415334269669587,-0.632438736966003,-0.611522857450358,0.777799600240678,-0.489909904201596,-0.740308210053857,-0.651828458890844,-1.11680378396896,-0.629171106198045
source/12kHz_DE_data/IR/0014/IR014_0.mat,source,validation,IR,2,-0.612893445893884,-0.711865076751135,-0.210723238869289,-0.522733094064133,-0.538925361765094,-0.821315793894513,-0.698970669130103,2.03615758531938,-0.465735358711118,-0.441116931516168,0.238078644442308,-0.461316109182396,1.28499850124856,-0.296612552555942,0.0628067317536736,-0.484254966178329
source/12kHz_DE_data/IR/0014/IR014_1.mat,source,train,IR,2,-0.43899018708894,-0.485007776569753,-0.0713024510214184,-0.199630844718753,-0.493461527482567,-0.618307423544668,-0.196549506608938,1.67696436496029,-0.512441544079553,-0.266309376498808,0.0382433993398336,-0.0779364653854971,1.60867850761076,0.208906374353315,-0.0278607460891101,-0.546539157974762
