file_id,label,split,window_index,start_seconds,end_seconds,actual_revolutions,rpm_used,ac_rms,mean_abs,peak_to_peak,crest_factor,kurtosis_pearson,skewness,env_entropy,env_centroid_order,env_spread_order,env_peak_order,env_harmonic_ratio,env_low_order_ratio,b500_1500__ftf_hm0.1,b500_1500__ftf_hm0.2,b500_1500__ftf_hm0.3,b500_1500__ftf_fund,b500_1500__ftf_peak,b500_1500__bpfo_hm0.1,b500_1500__bpfo_hm0.2,b500_1500__bpfo_hm0.3,b500_1500__bpfo_fund,b500_1500__bpfo_peak,b500_1500__bpfi_hm0.1,b500_1500__bpfi_hm0.2,b500_1500__bpfi_hm0.3,b500_1500__bpfi_fund,b500_1500__bpfi_peak,b500_1500__bsf_hm0.1,b500_1500__bsf_hm0.2,b500_1500__bsf_hm0.3,b500_1500__bsf_fund,b500_1500__bsf_peak,b500_1500__spin_half_hm0.1,b500_1500__spin_half_hm0.2,b500_1500__spin_half_hm0.3,b500_1500__spin_half_fund,b500_1500__spin_half_peak,b500_1500__bpfo_contrast,b500_1500__bpfi_contrast,b500_1500__bsf_contrast,b500_1500__spin_half_contrast,b500_1500__envelope_cv,b500_1500__envelope_kurtosis,b500_1500__carrier_ratio,b1500_3000__ftf_hm0.1,b1500_3000__ftf_hm0.2,b1500_3000__ftf_hm0.3,b1500_3000__ftf_fund,b1500_3000__ftf_peak,b1500_3000__bpfo_hm0.1,b1500_3000__bpfo_hm0.2,b1500_3000__bpfo_hm0.3,b1500_3000__bpfo_fund,b1500_3000__bpfo_peak,b1500_3000__bpfi_hm0.1,b1500_3000__bpfi_hm0.2,b1500_3000__bpfi_hm0.3,b1500_3000__bpfi_fund,b1500_3000__bpfi_peak,b1500_3000__bsf_hm0.1,b1500_3000__bsf_hm0.2,b1500_3000__bsf_hm0.3,b1500_3000__bsf_fund,b1500_3000__bsf_peak,b1500_3000__spin_half_hm0.1,b1500_3000__spin_half_hm0.2,b1500_3000__spin_half_hm0.3,b1500_3000__spin_half_fund,b1500_3000__spin_half_peak,b1500_3000__bpfo_contrast,b1500_3000__bpfi_contrast,b1500_3000__bsf_contrast,b1500_3000__spin_half_contrast,b1500_3000__envelope_cv,b1500_3000__envelope_kurtosis,b1500_3000__carrier_ratio,b3000_5000__ftf_hm0.1,b3000_5000__ftf_hm0.2,b3000_5000__ftf_hm0.3,b3000_5000__ftf_fund,b3000_5000__ftf_peak,b3000_5000__bpfo_hm0.1,b3000_5000__bpfo_hm0.2,b3000_5000__bpfo_hm0.3,b3000_5000__bpfo_fund,b3000_5000__bpfo_peak,b3000_5000__bpfi_hm0.1,b3000_5000__bpfi_hm0.2,b3000_5000__bpfi_hm0.3,b3000_5000__bpfi_fund,b3000_5000__bpfi_peak,b3000_5000__bsf_hm0.1,b3000_5000__bsf_hm0.2,b3000_5000__bsf_hm0.3,b3000_5000__bsf_fund,b3000_5000__bsf_peak,b3000_5000__spin_half_hm0.1,b3000_5000__spin_half_hm0.2,b3000_5000__spin_half_hm0.3,b3000_5000__spin_half_fund,b3000_5000__spin_half_peak,b3000_5000__bpfo_contrast,b3000_5000__bpfi_contrast,b3000_5000__bsf_contrast,b3000_5000__spin_half_contrast,b3000_5000__envelope_cv,b3000_5000__envelope_kurtosis,b3000_5000__carrier_ratio
source/12kHz_DE_data/B/0007/B007_0.mat,B,validation,0,0.05,0.718,19.9954666666667,1796,0.139078296863058,0.110795632290288,1.03844778443114,3.79391391624918,2.97634713822089,-0.0435589864663808,0.766595686630759,4.65484080608352,3.61789204157239,3.6,0.167117460569965,0.275787136634185,0.513280624234883,1,1,0.0408451867126338,0.0235948759233735,0.0263820320475498,0.0495409495895743,0.139526400218095,0.0118068118804472,0.00492962604494951,0.0107960242287241,0.0775433272109537,0.0964322376551925,0.0145643206214525,0.0074573274356909,0.0251910297891899,0.135294728977549,0.203085515515475,0.0100844435086271,0.00550600641798357,0.0465492378093352,0.206016615330282,0.298016715878266,0.0386880152829591,0.0223665952118251,0.359245035283737,1.47177274650911,2.30895707423314,1.51862132346689,0.507955694179256,3.204399811574,0.250031001381313,0.577822666615471,1,1,0.0325621136390863,0.0112230358945196,0.160515041444147,0.174740964622033,0.20631446191881,0.142992864603075,0.13472206613548,0.00980365126447067,0.0589170906566938,0.0949781305472815,0.0444839302412475,0.0364994607207015,0.0273003641587076,0.0737795405623329,0.107592200748284,0.0571538934617185,0.035534277606245,0.0678236969267379,0.140534293008406,0.237930112173591,0.0373311262104963,0.0250718334486557,3.94249975220018,1.50684954606248,1.81078783726297,1.06327127066978,0.578351107796635,4.65768340254436,0.433393541545286,0.416993530020953,1,1,0.107245643531193,0.0503253605571607,0.0474837485599453,0.0752547656534033,0.103335406404195,0.0312888863987666,0.0119126326974605,0.0119681863005447,0.0201267920704661,0.0313446796630598,0.0128715354747792,0.00718250126444937,0.0180573382735986,0.0443658731454136,0.0586056227156691,0.0266279031124327,0.0135966621136563,0.0650261310925906,0.149689996904859,0.213113139856975,0.0535945183344738,0.0368130753578281,1.12219836396073,0.520372032172809,1.2584825565942,1.38748711956134,0.532304236535063,3.1508724995317,0.83915885705676
source/12kHz_DE_data/B/0007/B007_0.mat,B,validation,1,0.718,1.386,19.9954666666667,1796,0.135011584028131,0.108265405926996,1.07012263473054,4.24262283350436,2.9265184677147,-0.00235101534464875,0.781667003789859,4.8844398018074,3.91499928009513,3.6,0.155799773155725,0.303014995777899,0.547783202734016,1,1,0.0518657787522334,0.0215570531584167,0.0287905899282399,0.0456864166480782,0.153428119789289,0.00465652283007276,0.00181881566377929,0.0116139654465393,0.092384426487208,0.116398954664242,0.0085184679394896,0.0074849987220264,0.0226345865960128,0.07611502253661,0.112138672545924,0.0104705529441153,0.00739074171911171,0.044332399488115,0.120561170266777,0.216587156734514,0.0145058251545541,0.00948960057928508,0.358967484278737,1.4531049712595,1.34950925461743,0.757648463658367,0.516596787040821,3.77376221237531,0.256522843758838,0.5802165660019,1,1,0.0189467225561487,0.00911135715180894,0.149577942493531,0.164680875041609,0.188939451347554,0.126560865505204,0.125118343585806,0.0221024182990025,0.08390118754238,0.0978676705649461,0.074567661620862,0.0522824889673536,0.00835776431960041,0.0354973314968195,0.0739656699605383,0.0247980874474584,0.0145541855713124,0.0302364634569287,0.0945029191290395,0.204863891889247,0.0268165814727271,0.018342078098899,3.45465141633902,2.43887536513521,0.655768652264208,0.643003494806352,0.54225311328095,3.41399037743454,0.44419969812267,0.512077926513164,1,1,0.101150561068408,0.0614160153922302,0.0460424504508716,0.0599596420342291,0.0861944189823889,0.0199085298299619,0.0145440718815681,0.0149649137829831,0.0211997717784896,0.0329579425458884,0.0131326884770334,0.00586576470632671,0.00898629856070346,0.0265104228925587,0.0431476941078697,0.0177846865463894,0.0127478572514651,0.0574840618384397,0.144141709946612,0.201234190781424,0.0838595547996369,0.0329688283793989,0.752154686625463,0.388366864061848,0.463964570953517,1.06944624429035,0.522502012018144,2.95729630267587,0.8275186977051
source/12kHz_DE_data/B/0007/B007_0.mat,B,validation,2,1.386,2.054,19.9954666666667,1796,0.14022605982048,0.112013028967481,0.999788223552894,3.9420712119693,2.9089978636716,0.00847445203359087,0.79590321294785,5.24051616859631,4.05086843663588,2,0.148400799841904,0.277718996714798,0.449888993913173,1,1,0.0138735780870514,0.00600310827600849,0.0441805438532169,0.0806214610575858,0.202582119617359,0.0190426413136777,0.00757260200810353,0.00923573283922822,0.113119304828939,0.126450103389476,0.0139011393676888,0.00589307264824134,0.0282018304769231,0.117235317976812,0.169710833773131,0.0308683220786708,0.0131563998857792,0.0595351268193585,0.162321768073656,0.289465090035476,0.016766830109072,0.00857634095095394,0.757197571612236,1.99275670852995,2.07749512076605,1.24904704433496,0.516251855825282,3.51577565388469,0.245992087576906,0.580048582355219,1,1,0.0245760387479774,0.0117781194505221,0.125858209725826,0.158559966131517,0.17080162585014,0.0980176045777116,0.0823127010913134,0.0448963915604773,0.094637870408966,0.107398984801853,0.0543982509272811,0.0409665713550168,0.0109561886244539,0.0402269533272312,0.0789343798688597,0.0287451736324459,0.0157643430243875,0.035079501747494,0.108780925015964,0.206927706561753,0.0453558178422087,0.0185169125799939,4.2386714377857,3.39938824554967,0.751927902311628,0.671758976252841,0.561507880276718,3.83706529435783,0.449295315641344,0.439418704219216,1,1,0.104801326213976,0.0491465322458961,0.0512856141650235,0.0819985599281332,0.119997558065635,0.0224456894525654,0.00790239112366167,0.0129978309562234,0.0216768357552743,0.0446631116240375,0.0161997635245237,0.0082471350071037,0.0485875006516221,0.0698075649763896,0.0958272499706779,0.0316104220922593,0.011122250176054,0.091854873497173,0.179546031629426,0.250596517576753,0.0451266591104407,0.0174580373059942,1.1750302113827,0.607412375785758,1.2438223450301,1.52890322351163,0.519756980556726,2.76149581125683,0.832550706191412
source/12kHz_DE_data/B/0007/B007_0.mat,B,validation,3,2.054,2.722,19.9954666666667,1796,0.13803528565287,0.109845679943999,1.06768610778443,4.19185074309846,3.04520056895827,0.00977122344164994,0.814836420736088,4.91790992132114,3.9894731624201,3.6,0.134601860263603,0.293946687749206,0.373524973366397,1,1,0.0445673031750183,0.0308012854627282,0.0434084140744048,0.0744108314569748,0.292507892679078,0.00436774178384879,0.00163797444815036,0.0091291456762003,0.204427086436954,0.235792131042204,0.00697118219307124,0.00407527097716044,0.0138816479168577,0.127462564099149,0.172501110002184,0.00876685091860662,0.00631082718551745,0.0448915220498282,0.172052892291194,0.233116166739451,0.00285761055848606,0.00115197606980539,0.427301953714234,4.2136543029676,3.12301818241496,1.78962549899632,0.5181897261253,3.53046374060034,0.254235647970614,0.579159687980186,1,1,0.0140844145091706,0.00648337829440141,0.126921454218344,0.143797058394313,0.155813691615443,0.0941136919135332,0.0845482256083629,0.041552371882969,0.0797271078565976,0.100623661158255,0.0509163041336789,0.0355558521882841,0.0241200121311008,0.0467158422936663,0.0859734213979751,0.03096110155276,0.0121388285774972,0.0540613732861627,0.116012063660188,0.214099919040365,0.0335587781361017,0.01014631424691,2.58583306875433,2.74576159174052,1.03011182200995,0.842406619505335,0.555129784047509,4.22378901462126,0.45888722093954,0.487755415416839,1,1,0.0641574194840011,0.0387776688258235,0.0992875809018437,0.128041251861824,0.174474410383491,0.0404482839421356,0.0249748441590376,0.0217722918416622,0.038306273784783,0.0561470233128473,0.0312791678381912,0.016467694557114,0.024458859510121,0.0478934826228271,0.0745464575731806,0.0382235684325212,0.0144603081814768,0.0778610091047859,0.167400568273737,0.247157317917235,0.030527487728128,0.0211506152650339,1.53619428299426,1.51553252287276,1.07683744715279,1.2489484081,0.516362343811155,2.80278130831163,0.822112311916302
source/12kHz_DE_data/B/0007/B007_0.mat,B,validation,4,2.722,3.39,19.9954666666667,1796,0.138102550260114,0.110794359954253,0.90784994011976,3.30856427916162,2.83199974429596,-0.0210816705334749,0.815544256053848,4.63114493883752,3.82009549988959,3.6,0.127236228618122,0.365379776985177,0.458705845074077,1,1,0.0486490518262658,0.0247887166021136,0.0482363620749961,0.0852595872092784,0.213048182861152,0.00919435569867998,0.00499403346959308,0.0081897136589178,0.124710877705075,0.132958107221374,0.00353808443639908,0.00185821399385976,0.0140810431208358,0.0767199568320605,0.191639427077195,0.0141423984349024,0.00563263074388171,0.0475522949318127,0.139757010019606,0.288455070662659,0.0229158817249889,0.0142148844953887,0.765181694084394,2.32425140980535,0.993035807983222,0.8909518084531,0.52796975268249,3.53127015060504,0.24892490499606,0.587757413882065,1,1,0.0471517947131175,0.0230148773197846,0.110811089310278,0.13412270374784,0.158516770651066,0.0831540208282602,0.0667414790381205,0.0370150011481349,0.0767876764345477,0.0917092154336077,0.0434691331666276,0.0297351965437242,0.0178892497148304,0.0487946019636654,0.0761894741997045,0.0408004681977152,0.0192906235327474,0.0289208669173975,0.0832968430557685,0.147133603013814,0.0124135106441827,0.00514713308415794,2.34330095779103,3.16369596750852,1.0510364793957,0.715514459786223,0.539473685885645,3.8708276297598,0.447257786960909,0.493175879328487,1,1,0.115158036839939,0.0647954979667794,0.0661676559152806,0.10305243284163,0.114308904634415,0.0417382382837784,0.020125934405688,0.0274441608016415,0.0421550131828251,0.0556529193875973,0.0356789430326078,0.0189809695854951,0.0227615929807534,0.0577155716332283,0.079640684990564,0.0514922477289733,0.0194604489498317,0.0563564601757432,0.133386531940911,0.192648723366228,0.0248718394096806,0.0191258768812525,1.45443114585248,1.29995031452894,1.4359726166662,1.08850115074415,0.502728916386616,2.45893110971357,0.831943392636369
source/12kHz_DE_data/B/0007/B007_0.mat,B,validation,5,3.39,4.058,19.9954666666667,1796,0.137565616185834,0.109874829066715,1.14565497005988,4.50280753842509,3.03228227113206,-0.0342150762780258,0.818836909493114,4.67834974692945,3.7353605941962,2,0.12745300417101,0.31616181603299,0.50101688361759,1,1,0.0311833594030261,0.0190606655228307,0.0394757784112107,0.0669112031946451,0.107517193334324,0.0269332005378979,0.0173225639732126,0.0118681660577047,0.048449781229467,0.0692643364625378,0.00922521312779591,0.0046052650810325,0.021970120322257,0.152990155040524,0.211408041437571,0.0197177012415312,0.00895120145646316,0.0418013394999731,0.196535512816894,0.284863930455728,0.0254304733306119,0.0113054858250472,0.519033386405792,0.906154377161973,2.89042870487828,1.77484525836465,0.501086109341755,3.25432608186907,0.24868601432646,0.515235554320683,1,1,0.0401095243655809,0.0130777532441059,0.102658131900639,0.110783847257992,0.119758620470073,0.0655566019238455,0.0525172460932839,0.0370951826388429,0.0591101251194747,0.0810186087922974,0.0246260028281703,0.0179649840377858,0.0120656092774154,0.0578597588327846,0.0865144158735723,0.046731934477599,0.0239059008913773,0.0341025359779268,0.116891574376792,0.186648662569137,0.034363305296712,0.0247332266042235,1.82117931785244,1.48782458657976,0.918883741194982,0.710980804964431,0.53340403127743,3.03860182547316,0.44168293303917,0.459388262885458,1,1,0.0770189695884267,0.0406919251432905,0.10793457116471,0.140248035471583,0.170101384673806,0.082177533105954,0.0394400666216641,0.0511533661970402,0.0706829083544968,0.0788775023569401,0.0566111326945566,0.0398236254179979,0.0280565999056194,0.0502926513157914,0.063390755105749,0.035442020660079,0.0148789700507365,0.0608813092453371,0.169606007470958,0.204147171330601,0.0584676211249677,0.0398293712156429,1.92490389747122,3.2954986213326,1.2938397580916,1.89869150409105,0.524254629100966,2.87919062517843,0.838550108900914
source/12kHz_DE_data/B/0007/B007_0.mat,B,validation,6,4.058,4.726,19.9954666666667,1796,0.13748595361476,0.109530252533676,1.03487421157685,4.0850450962139,2.94977317062786,-0.013361929050142,0.79302966884542,4.59668962903342,3.68896419672521,3.6,0.12932431261962,0.312107806429616,0.54174724990176,1,1,0.0104080218352632,0.00373678539836329,0.0205750675225975,0.0368286481767177,0.108290751066752,0.0026607745056959,0.00139725565115257,0.00749512921222643,0.0591199158003102,0.0753174753567207,0.00741963961279107,0.00280300330075899,0.022727658109984,0.0824235799413612,0.11799857100837,0.012032891839623,0.00977107077205989,0.0455106166833591,0.128835991663533,0.226652441698684,0.02307247287705,0.011405541672377,0.305087560780964,1.01171482640584,1.84595207076674,0.901230814464868,0.526667892181678,3.994813810395,0.245964478381906,0.555953906551801,1,1,0.0605592979999408,0.0257310040186661,0.124349323861799,0.137791143988567,0.159790178512066,0.0822654706189154,0.076010384619371,0.0328362441907565,0.0530389026790634,0.0787553083956994,0.0210594384166504,0.0167531198700486,0.0176768778414525,0.0357171280858963,0.0754093772264611,0.0245445345831005,0.0130718610322448,0.0562896604822229,0.119355826711367,0.192716778215409,0.0490844293753694,0.0214913975387811,2.51278509336139,1.38947123273283,0.423467842172613,0.722220781933647,0.542054167737233,3.70560632198587,0.45356643358214,0.408003523258763,1,1,0.0187993849302691,0.0141138253880192,0.0853079760193387,0.130459819807733,0.140688409509456,0.0588184716105187,0.0229245146946156,0.062119314426905,0.0685793633215601,0.0735616726135196,0.0515551270423395,0.04296318982808,0.0170209964382586,0.0525327649025869,0.0624449143371257,0.0415306913059841,0.032651379783928,0.0507975325859528,0.16085357177655,0.198394021637672,0.0568099568630626,0.0213088818211221,2.38319443389112,3.10312825708588,1.43244787035509,1.750518262207,0.52742655223124,2.69534702286202,0.83033614324241
source/12kHz_DE_data/B/0007/B007_0.mat,B,validation,7,4.726,5.394,19.9954666666667,1796,0.134193813372288,0.10732856107475,1.04933093812375,4.40464468454191,2.94696418592266,-0.017260644310502,0.830629995466871,5.06222680073278,4.12921164760832,2,0.107998545078233,0.290240553912074,0.428121911731025,1,1,0.0384797435071856,0.0125307619882471,0.0416088632564987,0.0806370534141908,0.239777489879911,0.00754568758913565,0.00402176517530419,0.00883834451158902,0.159848053442854,0.171525220013196,0.00781049265474379,0.00515979735037441,0.0310732051228234,0.0885822507100833,0.178964168750252,0.0271707603584636,0.00989368670704764,0.0714088309901905,0.145911244036459,0.297935860627346,0.0144736701352965,0.00434507156665106,0.630753779539947,2.49843618595489,1.33154777800212,1.14825849182082,0.517915391446289,3.66495826844495,0.254280947141358,0.504891712433669,1,1,0.0400768665199937,0.0279921376442039,0.0719356930847818,0.0834329050337053,0.102681151562611,0.045301462008753,0.039862951736206,0.0125026213207273,0.0351971960446043,0.0597170625330672,0.0245460779103251,0.017332756651086,0.0340915543376746,0.0481558286496198,0.0598719424706483,0.0309118730904071,0.0178416499710259,0.0735975267166208,0.165292698312792,0.213664055821884,0.069079105081799,0.0305155777670701,1.17072211487954,0.941158827561543,1.00239693726073,1.19201653398816,0.51395960384084,2.9259708611201,0.427137770351294,0.356578928416125,1,1,0.0877632982859928,0.0494688624185168,0.0712772796019875,0.101127837100592,0.145514049544756,0.040301303102799,0.016168816713167,0.0381549090083311,0.043567062396464,0.0504773769625561,0.0287453802783036,0.0251327360354779,0.0227321850433867,0.0841185002314697,0.097751214066062,0.0664038102233259,0.0510375825407731,0.0546302586745386,0.173857822588544,0.208131027692781,0.0397989189066583,0.0165587433347135,1.52168683662936,1.40474936119088,2.18975594391621,1.98856176961335,0.537050307121757,2.9045285588504,0.843584130353668
source/12kHz_DE_data/B/0007/B007_0.mat,B,validation,8,5.394,6.062,19.9954666666667,1796,0.138085539738378,0.110475251073161,0.987605588822355,3.61285319101886,2.89970048266464,0.00960956971488611,0.807536260761074,4.88346404929734,4.06076103347955,3.6,0.122736783276319,0.272918056668667,0.352201480996838,1,1,0.00860016141494414,0.00607456324990309,0.0271079819632109,0.0637984983953557,0.308981626822019,0.00608937827099081,0.00387308640785588,0.0073839286924082,0.244749531163363,0.268551639322998,0.00417847124497191,0.00188941481418791,0.0152884913237755,0.110340830997034,0.162754846514145,0.0105607895754372,0.0047385990465132,0.0504932664097392,0.155000645583161,0.222365406132971,0.00851417143533355,0.00483579185160102,0.356238463044593,4.85005260701147,3.10160062736912,1.64880481849742,0.548451483379417,4.02015323560368,0.2450689853553,0.498733346515015,1,1,0.065350089836836,0.039418363856567,0.115157137452962,0.137157821179546,0.159905023887668,0.086074479703634,0.0744248249638529,0.0148990358703469,0.0382087530233556,0.0594858796379092,0.0226466874290671,0.0152553102631357,0.0240625589089736,0.0422614294611584,0.0773621688912493,0.0232439907459663,0.011912683439793,0.0488890513632687,0.137235301929919,0.224047893092599,0.0461196213900131,0.0350934465395459,1.70471781788427,0.947794261551826,0.644493483950346,0.973697160214774,0.520553522448242,3.57134054367401,0.443121596884318,0.523433285026678,1,1,0.0876803450778232,0.0751841642969179,0.074150465968618,0.112554018216784,0.130000388654617,0.0345219980742627,0.0160869213429729,0.029531929649299,0.0436991120218379,0.0666874985848333,0.0300854642839056,0.0189912803560283,0.0124308711609986,0.0265799742803399,0.050930680982651,0.0163392984519231,0.0069267302288013,0.0891802236771113,0.169064219754524,0.220793000585314,0.0828762774215069,0.0540606268005953,1.98476103524764,1.19068682420473,0.316327786865259,1.25951968149651,0.517735611645765,2.84626200895505,0.836322715906812
source/12kHz_DE_data/B/0007/B007_0.mat,B,validation,9,6.062,6.73,19.9954666666667,1796,0.13907677904549,0.110805656972199,1.04104674650699,3.79511278353603,3.03971084129432,0.0191405562163376,0.811770220291359,4.89579391485852,3.77209713041511,2.6,0.105649288065043,0.250451187181856,0.438594096241607,1,1,0.0139528242423831,0.00743805650252236,0.0745505444146152,0.126930975212173,0.208378635829368,0.0337052253274314,0.0293156893460079,0.00842529348949185,0.0685782588454006,0.0832723680020468,0.00842662975640515,0.00406136701908134,0.023033440180477,0.0940602347258006,0.189089828201423,0.0149149286356895,0.00558689839282257,0.052013377085727,0.152202142281083,0.273765199441071,0.0133031663767621,0.00528705346494641,1.43353653785879,1.04213941899056,1.30025848255708,1.16800496600884,0.510945371714033,3.17847932341318,0.233416027826154,0.464321340257099,1,1,0.0253447548846583,0.0120157769236901,0.089559439802554,0.118310923519284,0.151333778760268,0.064588658885185,0.0542453242706071,0.0182181761465697,0.0607578830171087,0.0785196309565751,0.0449740306565221,0.0372619654744911,0.0218319441416607,0.0577323787649224,0.0862679251696843,0.0439690422399048,0.0298835368054185,0.0527285779349385,0.178507824655355,0.28825735721937,0.070441100916559,0.0605574779904625,2.68489374491178,1.89149412017512,1.15470307661352,1.17992989332142,0.53094005240826,3.12305942133295,0.435043198923538,0.544160108896445,1,1,0.101999260583438,0.0380269239597828,0.0811790628062715,0.116906506549934,0.149416292667352,0.0581403261587921,0.0194371536052392,0.0192321176402922,0.032828093804827,0.0454917328566667,0.0229107915487707,0.012320989973613,0.00970283534530655,0.0247631870275938,0.0356295244071631,0.0124743204527131,0.00821663148699916,0.100921794908206,0.192646186297612,0.231448001985349,0.109957226577875,0.054079894012789,2.29653204447107,1.13461399409604,0.774076535051668,1.7941914749295,0.52561190394486,3.3498020108651,0.845976044851673
