file_id,label,split,ac_rms__median,mean_abs__median,peak_to_peak__median,crest_factor__median,kurtosis_pearson__median,skewness__median,env_entropy__median,env_centroid_order__median,env_spread_order__median,env_peak_order__median,env_harmonic_ratio__median,env_low_order_ratio__median,b500_1500__ftf_hm0.1__median,b500_1500__ftf_hm0.2__median,b500_1500__ftf_hm0.3__median,b500_1500__ftf_fund__median,b500_1500__ftf_peak__median,b500_1500__bpfo_hm0.1__median,b500_1500__bpfo_hm0.2__median,b500_1500__bpfo_hm0.3__median,b500_1500__bpfo_fund__median,b500_1500__bpfo_peak__median,b500_1500__bpfi_hm0.1__median,b500_1500__bpfi_hm0.2__median,b500_1500__bpfi_hm0.3__median,b500_1500__bpfi_fund__median,b500_1500__bpfi_peak__median,b500_1500__bsf_hm0.1__median,b500_1500__bsf_hm0.2__median,b500_1500__bsf_hm0.3__median,b500_1500__bsf_fund__median,b500_1500__bsf_peak__median,b500_1500__spin_half_hm0.1__median,b500_1500__spin_half_hm0.2__median,b500_1500__spin_half_hm0.3__median,b500_1500__spin_half_fund__median,b500_1500__spin_half_peak__median,b500_1500__bpfo_contrast__median,b500_1500__bpfi_contrast__median,b500_1500__bsf_contrast__median,b500_1500__spin_half_contrast__median,b500_1500__envelope_cv__median,b500_1500__envelope_kurtosis__median,b500_1500__carrier_ratio__median,b1500_3000__ftf_hm0.1__median,b1500_3000__ftf_hm0.2__median,b1500_3000__ftf_hm0.3__median,b1500_3000__ftf_fund__median,b1500_3000__ftf_peak__median,b1500_3000__bpfo_hm0.1__median,b1500_3000__bpfo_hm0.2__median,b1500_3000__bpfo_hm0.3__median,b1500_3000__bpfo_fund__median,b1500_3000__bpfo_peak__median,b1500_3000__bpfi_hm0.1__median,b1500_3000__bpfi_hm0.2__median,b1500_3000__bpfi_hm0.3__median,b1500_3000__bpfi_fund__median,b1500_3000__bpfi_peak__median,b1500_3000__bsf_hm0.1__median,b1500_3000__bsf_hm0.2__median,b1500_3000__bsf_hm0.3__median,b1500_3000__bsf_fund__median,b1500_3000__bsf_peak__median,b1500_3000__spin_half_hm0.1__median,b1500_3000__spin_half_hm0.2__median,b1500_3000__spin_half_hm0.3__median,b1500_3000__spin_half_fund__median,b1500_3000__spin_half_peak__median,b1500_3000__bpfo_contrast__median,b1500_3000__bpfi_contrast__median,b1500_3000__bsf_contrast__median,b1500_3000__spin_half_contrast__median,b1500_3000__envelope_cv__median,b1500_3000__envelope_kurtosis__median,b1500_3000__carrier_ratio__median,b3000_5000__ftf_hm0.1__median,b3000_5000__ftf_hm0.2__median,b3000_5000__ftf_hm0.3__median,b3000_5000__ftf_fund__median,b3000_5000__ftf_peak__median,b3000_5000__bpfo_hm0.1__median,b3000_5000__bpfo_hm0.2__median,b3000_5000__bpfo_hm0.3__median,b3000_5000__bpfo_fund__median,b3000_5000__bpfo_peak__median,b3000_5000__bpfi_hm0.1__median,b3000_5000__bpfi_hm0.2__median,b3000_5000__bpfi_hm0.3__median,b3000_5000__bpfi_fund__median,b3000_5000__bpfi_peak__median,b3000_5000__bsf_hm0.1__median,b3000_5000__bsf_hm0.2__median,b3000_5000__bsf_hm0.3__median,b3000_5000__bsf_fund__median,b3000_5000__bsf_peak__median,b3000_5000__spin_half_hm0.1__median,b3000_5000__spin_half_hm0.2__median,b3000_5000__spin_half_hm0.3__median,b3000_5000__spin_half_fund__median,b3000_5000__spin_half_peak__median,b3000_5000__bpfo_contrast__median,b3000_5000__bpfi_contrast__median,b3000_5000__bsf_contrast__median,b3000_5000__spin_half_contrast__median,b3000_5000__envelope_cv__median,b3000_5000__envelope_kurtosis__median,b3000_5000__carrier_ratio__median
source/12kHz_DE_data/B/0007/B007_0.mat,B,validation,0.138085539738378,0.110475251073161,1.04104674650699,3.9420712119693,2.94696418592266,-0.00235101534464875,0.807536260761074,4.8844398018074,3.82009549988959,3.6,0.12932431261962,0.290240553912074,0.458705845074077,1,1,0.0384797435071856,0.0190606655228307,0.0394757784112107,0.0669112031946451,0.202582119617359,0.00919435569867998,0.00492962604494951,0.0091291456762003,0.092384426487208,0.116398954664242,0.00842662975640515,0.0046052650810325,0.0226345865960128,0.110340830997034,0.172501110002184,0.0141423984349024,0.00739074171911171,0.0465492378093352,0.155000645583161,0.273765199441071,0.0145058251545541,0.00857634095095394,0.427301953714234,1.99275670852995,2.07749512076605,1.24904704433496,0.516596787040821,3.53046374060034,0.24868601432646,0.555953906551801,1,1,0.0347036320805156,0.0130777532441059,0.115157137452962,0.137157821179546,0.158516770651066,0.0831540208282602,0.0744248249638529,0.0221024182990025,0.0591101251194747,0.0810186087922974,0.0434691331666276,0.0297351965437242,0.0218319441416607,0.0481558286496198,0.0782277659298862,0.03096110155276,0.0178416499710259,0.0527285779349385,0.119355826711367,0.213664055821884,0.0453558178422087,0.0247332266042235,2.51278509336139,1.50684954606248,1.00239693726073,0.842406619505335,0.539473685885645,3.57134054367401,0.443121596884318,0.459388262885458,1,1,0.0877632982859928,0.0491465322458961,0.074150465968618,0.112554018216784,0.140688409509456,0.0404482839421356,0.0194371536052392,0.0274441608016415,0.0421550131828251,0.0556529193875973,0.0300854642839056,0.0189809695854951,0.0180573382735986,0.0490314665674193,0.063390755105749,0.0322381229956056,0.0144603081814768,0.0650261310925906,0.169064219754524,0.213113139856975,0.0568099568630626,0.0329688283793989,1.53619428299426,1.21124712811597,1.2438223450301,1.4760223839987,0.522502012018144,2.84626200895505,0.836322715906812
source/12kHz_DE_data/B/0007/B007_1.mat,B,test,0.138788410340872,0.11099318541629,1.0399097005988,3.86096080370115,2.98319280394912,0.0072709403434187,0.797728610398472,5.34389079609176,3.9772331132329,3.6,0.138920121201691,0.255952581210971,0.504171728686057,1,1,0.0313043406818878,0.0167370648816488,0.0572608506052819,0.107443870945929,0.175032841279449,0.0186906972919587,0.00919553217107382,0.0347215614999525,0.0790970186167693,0.110830932181988,0.0266027572168609,0.0147459660148786,0.0310500403600059,0.0591996119545881,0.100802904508284,0.0167836335383902,0.0087004914806478,0.0667429842871622,0.144403761520796,0.226893579569484,0.0259382763543207,0.0126348164145075,1.17514360463406,1.99321264425202,0.858228993996425,0.88857096436821,0.505854570471919,3.19608116204675,0.201281493580623,0.591001501662101,1,1,0.0350648122635163,0.0206704351826408,0.107307078443402,0.144418836123561,0.162133670328197,0.0770724270458418,0.0651448934178771,0.0213060191436524,0.0545821226236884,0.137482360375255,0.0399446586111221,0.0287847908080483,0.0158064225870784,0.0446830213254224,0.0619934251087718,0.0306031475794476,0.0199525960461052,0.0443847688250927,0.129770626767782,0.17853756979235,0.0296009436456565,0.0155422104773256,2.31921188998649,1.15721777188553,0.795959580369315,0.822424575652376,0.531720388499784,3.29918427400507,0.432919615121704,0.448811278616971,1,1,0.0293554106590898,0.0135805523425368,0.0827435410680191,0.117315443758729,0.164366008091053,0.0559186467275878,0.0343089425640405,0.0590140240879703,0.0778612733779763,0.098274698386371,0.063733971710466,0.0430767358987325,0.0191094922754674,0.0467687440100493,0.0660985355429628,0.0298250294955901,0.0164736427133136,0.0487172246196629,0.117749106697294,0.221619597797357,0.0197265430776964,0.0117444649083343,1.22916713242769,1.57984339090609,1.0123302260599,0.983721611457071,0.507071428474677,3.22757018869759,0.85309791050767
source/12kHz_DE_data/B/0007/B007_2.mat,B,train,0.147685031889138,0.118174025793476,1.0707723752495,3.68512937110004,2.84190311396617,0.0328663989345812,0.796910396114125,5.54974993882681,4.08744883426692,2,0.148920775998556,0.223289673168653,0.535420025904882,1,1,0.0208839201427822,0.00988014355728129,0.0459466682934266,0.0857175155038632,0.135089785241349,0.0221345097742867,0.0109795497541994,0.0237581520996998,0.0751336233387775,0.0920512127760831,0.0207379177560083,0.013137159197295,0.0221115046021776,0.0589860782786765,0.0762779665751541,0.0186617996978807,0.0140376526033083,0.0569720591540171,0.125552966062993,0.189015359839307,0.0202736027450146,0.00781796156957328,0.920676898191578,1.55701433628813,0.961057664418904,0.787456462958102,0.505628649292451,3.15162821820651,0.219549668504845,0.572088998632639,1,1,0.0210993442793921,0.0178969075601853,0.0626292888846717,0.0899236987023185,0.119250406803363,0.0331806476352479,0.0215154574404119,0.0268580742909835,0.048773578739941,0.123090582733948,0.0262807225286488,0.0199620916295014,0.0160663692254056,0.057319383617568,0.0815055416379001,0.0410752489076426,0.0293275236388864,0.0484593121973398,0.128010260786538,0.207411405357307,0.0313636027777929,0.0177208796287248,1.15597757243707,0.654896900013949,0.794744581071004,0.69018248956221,0.551796335561967,3.31390066780314,0.382699582258424,0.503932601651613,1,1,0.0636611769586315,0.04213901484297,0.0893953460793309,0.126482435015935,0.158246033886239,0.0856902309565329,0.0605217725964189,0.0900729400939992,0.10701733025049,0.120153010211068,0.0893650554565469,0.0782657586814716,0.0194993712672426,0.0300900934481458,0.0661254085482615,0.023510667863753,0.0129563362442756,0.0511884918951612,0.106468088758774,0.205280506208416,0.0361100048671568,0.020919567326989,2.19665761827552,2.18805766196851,0.51595082843033,0.618539475794164,0.478910551682216,2.67608010177905,0.876347627026548
source/12kHz_DE_data/B/0007/B007_3.mat,B,train,0.154838511136459,0.12400434257106,1.13834538922156,3.76996266992705,2.89288639111029,0.0210606264118575,0.83150062715995,6.14227155272934,4.6707337145994,2,0.181026666327239,0.24631247089867,0.553633626037652,1,1,0.0467951693950515,0.0221960774307437,0.034258281657923,0.0702692363458207,0.124205442464985,0.0256846226104325,0.0100622924990281,0.0161920798367624,0.0401692763465012,0.0689674217161718,0.0063569671715687,0.00309815843423101,0.0279438994934749,0.0426666941531455,0.0611005701900873,0.0074222586525033,0.00344282709961736,0.0491289067117758,0.0938646263484473,0.216278989426858,0.0199113156297864,0.00941983801340687,0.9283134887443,0.896347456797907,0.600906485618753,0.493455828009987,0.48655841448379,3.11812573293577,0.301341044977607,0.586729565617943,1,1,0.0216903039635161,0.0129149929103971,0.133051962654939,0.159819455159783,0.200703781415093,0.0440811775612684,0.0317797568568156,0.0578988826097835,0.078706141849609,0.118405462144909,0.0269584077712965,0.0163394083397375,0.0179251908226003,0.0532123201852251,0.0925076474810076,0.0343386998151769,0.0224073831285005,0.0542620108720129,0.150017849241772,0.254928697296852,0.0233241159846966,0.00909978382699941,2.87006253525143,1.79598659906342,0.805465804469365,0.89733888551243,0.519975261204257,3.19114905294683,0.400825697509543,0.464190091582946,1,1,0.0416654051072605,0.0254153589682438,0.0534784450866358,0.0932527596114284,0.130408122183458,0.0499260162244402,0.0340226041100082,0.053172060356972,0.0738291867031532,0.0896753254960616,0.0525543292715413,0.0350967758495713,0.0175927804661512,0.0429994315457531,0.0675546456054517,0.0291276689103049,0.0134699206731191,0.0543891245796988,0.116563331180693,0.200213889334495,0.0488062609332581,0.0267959481682006,1.39217618833107,2.50196498622929,0.765192610553357,0.966356030689317,0.48536591574581,2.57187139148968,0.841710702088871
source/12kHz_DE_data/B/0014/B014_0.mat,B,train,0.145303731036556,0.0970054239526011,2.73849385229541,9.15724078015898,12.331783834544,0.0246733290428116,0.76739937508936,3.4783710064368,3.42378185852582,1.4,0.185677911952533,0.442001626290381,0.520612058727739,1,1,0.0491240713244904,0.0262022628336952,0.0333092716233001,0.0657108553601396,0.137253768096082,0.0192822712025772,0.00911097550917789,0.0142420725387971,0.0342695178140999,0.0563330570035673,0.0109258430420449,0.00554320596229879,0.0254511311694899,0.0623432068211137,0.0954449598270445,0.0245705992860858,0.0135425240856609,0.048374814145562,0.125006883466972,0.19117664721856,0.0155315392094796,0.00836160925408817,0.672953117204194,0.693886547428035,1.46700028500231,1.01707664762884,0.496565794839219,3.89527655093487,0.347386720573797,0.461363319587297,1,1,0.175148376804374,0.067866724363552,0.0253642808132897,0.0735651353358624,0.113680359766907,0.0373947984619045,0.0221519907885575,0.0118425929384725,0.0276893376537167,0.0392521190019477,0.0200598372460113,0.00950771136874545,0.037100967831802,0.064807854046296,0.0821013566190391,0.0429714311052491,0.0193879939110604,0.078306335739812,0.122975574830245,0.199873875864992,0.0497430488751031,0.0225846304418684,1.45530575260401,1.22304200883206,1.25073163653107,1.12416976604946,0.97995434539432,22.2472984936478,0.44228985057949,0.469271525196537,1,1,0.205376233250112,0.0847637824699522,0.0250110865989283,0.047976956408366,0.0730182958478697,0.0335696684024712,0.0162173548155575,0.00786879568630434,0.0180373061273334,0.0276914647388973,0.0148274005666138,0.00777514038842304,0.0266127689783267,0.046200074622888,0.0615692078543287,0.037196325458246,0.0194061362229023,0.0604094565143896,0.10270966362194,0.169893436266265,0.0422343563435275,0.0177590007789895,1.17871395376379,0.658627704452777,1.07782254321519,0.982234447890498,0.896941431965678,20.6942495288572,0.759545752094294
source/12kHz_DE_data/B/0014/B014_1.mat,B,train,0.143536505949053,0.099788975004557,2.02264223552894,7.34991870952684,8.33739264322329,0.0145127012111726,0.790158102911262,4.0830321361195,3.43021536062194,1.4,0.193737100889114,0.377299969638985,0.490821610285349,1,1,0.0314461900633013,0.0160160635188198,0.0928834684355753,0.16815248108033,0.251675350078541,0.0359980784379711,0.0157896318093126,0.0289355661909157,0.0738460626346207,0.0991926705745073,0.0148446812377979,0.00766196908490395,0.0270075250676346,0.0704314632565891,0.100839303443969,0.0137324968037479,0.00786288803323681,0.0643631212603742,0.15498904390402,0.223056486841322,0.026305010462383,0.0126084276002591,1.76271736639569,1.50727317435622,1.1472738647128,1.04180377949654,0.512605561349373,3.12992193823551,0.200369258581493,0.489766297719983,1,1,0.0724673426595908,0.0395715850960659,0.0300809528570568,0.0655224499411261,0.100224635724007,0.0452235455110889,0.0242396441424694,0.0160927029350816,0.0267052476001927,0.0424675974351205,0.0216537283804288,0.0103857057748949,0.0443774282195993,0.0882388673552452,0.110172283917907,0.0657817636731607,0.0370768857349257,0.0673219409551486,0.129779233747956,0.190310849731732,0.0251997170249342,0.0124854098194921,1.21939082784647,0.644214459850563,1.21540245108344,0.95466534689166,0.924296923847648,11.3821405851569,0.443457660444243,0.53077066477416,1,1,0.175448666102149,0.120513702177103,0.0368866495835952,0.0689198418452938,0.098177761395103,0.0570498993243402,0.0357477258852451,0.00956491685310791,0.0204187389239789,0.0308013961302811,0.0179856567190789,0.0080622190242743,0.0321712390497522,0.0700963408032251,0.0981881258600426,0.0508877519883205,0.0253173661673895,0.0662645278023409,0.129858274478601,0.191802705870877,0.0454017791366491,0.0179016587059401,1.31253050487336,0.834258636075486,1.03738338037532,0.964958217268382,0.868623186219955,9.12782330151805,0.805676663186683
source/12kHz_DE_data/B/0014/B014_2.mat,B,train,0.156686278679977,0.110758172697606,2.58970327345309,8.54987693518703,8.58424357376936,0.192641135965158,0.757085643906209,3.80008712628779,3.64034733841614,1.2,0.232928494078487,0.493199450759062,0.470256941794452,1,1,0.046729685024205,0.0212638978089292,0.0366773749864484,0.0716438507349599,0.138782333631759,0.0213041236473525,0.0110862379488322,0.0259327528826886,0.0485810259137927,0.0629644635691275,0.0131971973428111,0.00713227360380934,0.0276345029585458,0.0543870287098023,0.0712459556430322,0.0123627123961888,0.00686178624923975,0.0547984702022807,0.130474081942,0.179000208892152,0.0300563063701436,0.0135361829841126,0.90117020470577,1.02023506901103,0.951068737535807,0.863522130932062,0.52953634823982,4.93875565253572,0.269255606375488,0.57248248191672,1,1,0.141672981769221,0.0941571920437149,0.0276884240558006,0.0598675532244649,0.0829356318917124,0.0339602783213559,0.0148830478462791,0.0155758212893104,0.02520601616274,0.0362038307797433,0.0200236106010491,0.00922916432016388,0.0274106106505032,0.050564551129074,0.0769641537723393,0.0317257356907615,0.0179132371436197,0.0582314932004961,0.108067130158333,0.145010649746406,0.0274174285799498,0.0134202416587911,0.994284496389628,0.744511662311461,0.991551837149464,1.03354269209324,0.970410762486329,16.8860659284054,0.470926886491559,0.62117783637784,1,1,0.310783288671791,0.231296007784123,0.010495626823261,0.0439331417690458,0.0655166101604904,0.0231922511381509,0.0101296306317715,0.00901143404053451,0.0197065027346214,0.0281961435974807,0.0173018879077156,0.00909997002738646,0.0154923208433542,0.0291354728712925,0.0436911003451433,0.0212752324932875,0.0134526670533902,0.0376479753754118,0.0900980161107104,0.123823931624503,0.0388152674547671,0.0187628270482569,0.838445384642138,1.129218268396,1.17096808352668,0.928205180043735,0.813544350616561,8.42226192074076,0.762324066497756
source/12kHz_DE_data/B/0014/B014_3.mat,B,train,0.137959074749685,0.0936928227401428,2.19677269461078,9.17424505666141,10.2677692805905,0.192150137525969,0.791674093422101,4.04452997499987,3.73535939805566,1.2,0.221639599209867,0.415001107811132,0.297276998666841,1,1,0.0219926868932062,0.0113589149578695,0.0176326992599138,0.0410082604487243,0.0713467112054054,0.00641523598414717,0.00358148673592799,0.00871842198394136,0.0183223691513591,0.0368155124767117,0.00823499823604803,0.00318298665821591,0.0201009916915606,0.0424430907808296,0.0526172030566939,0.0113876316678901,0.00642400877871624,0.0297658730357227,0.0786595786438238,0.114504930139592,0.0185965470822823,0.0101171801353089,1.13087408175878,0.602516925577349,0.937640795423887,0.877692027001254,0.488477079020525,3.05942670388579,0.410835249680431,0.530833332488398,1,1,0.109118977687778,0.059119972569881,0.018946007400289,0.037198096405042,0.0648771032377302,0.0165738363084848,0.00922798062629411,0.021243550364209,0.0314962630227458,0.0420075957099716,0.0255541454877794,0.0119162571405991,0.0229891176704475,0.0537317854607103,0.088258534613231,0.0422215297108085,0.0227844396882291,0.0478571982766087,0.106793755598544,0.175213440847973,0.0262493881304964,0.0107935269219152,0.69555255350912,0.877773330893778,0.74481405492772,0.719087899803992,0.80818242057723,14.2929521146928,0.412703808688048,0.560172843435301,1,1,0.239811055871105,0.159371705665337,0.0264775981263426,0.0488027662386774,0.0810829355349541,0.0323587783997241,0.0153754047174241,0.0101925070724779,0.0200142182709367,0.0351371103397282,0.019561183966303,0.0090273820967645,0.0296213781140594,0.0651248565428139,0.0962459233121277,0.0563904259669004,0.0245418235971265,0.0506394827593225,0.091397296116968,0.152623854177223,0.0338791907467745,0.00989003893852259,0.712711712467707,0.840675367874805,0.901218885784129,0.904647440892042,0.944261927255991,12.4560866797714,0.738821930450506
source/12kHz_DE_data/B/0021/B021_0.mat,B,train,0.12488006076734,0.0972618894051809,1.27235437125748,5.4938830288142,4.21078506964813,0.00427020022856285,0.84802907293923,5.84343504533635,4.27281058340458,3.6,0.117907409759535,0.218397922848301,0.553908864609325,1,1,0.0232585908976227,0.0128881150898835,0.0434321919276077,0.0822867620513953,0.137606460875642,0.0293564643392395,0.0172428059138922,0.0116822465716833,0.0612455804986923,0.091706375331347,0.00566155181930888,0.00274714830372825,0.0136418047787326,0.0666209565066243,0.108638549388045,0.010892087269402,0.00763033414705059,0.0264206934606727,0.101995008298313,0.212370351674772,0.00802173496686967,0.00382131399844916,0.706259547178324,0.871666722625638,1.05713049653983,0.71719158523207,0.508121435567062,3.24725469912884,0.265887519210405,0.577907232940296,1,1,0.0575433203355514,0.0232974262240981,0.0978645980330841,0.125652790785768,0.169790709644533,0.0435357708896836,0.0287122040443672,0.0402839346219389,0.0821937009574945,0.105232660005605,0.0619120784785772,0.0298143815515183,0.0266878580646165,0.0701349163254758,0.105076650824612,0.0554427422798058,0.0210071816611711,0.070866902233372,0.171923629235294,0.24438532590722,0.0311601250719423,0.0148025557415156,1.49402503490411,1.86780862155619,1.48244444830343,1.6269867510852,0.556060545454619,7.77575028367348,0.388184748122014,0.410957798725177,1,1,0.0369268919540815,0.0182133727349283,0.0359411398062323,0.106731148693847,0.16869133776395,0.0798250982965439,0.0730365896104249,0.091688398257659,0.102419872421173,0.11071349527404,0.0859672686004202,0.0694948829455861,0.0234919293049658,0.0460885980741805,0.0609875387472205,0.0349739250603215,0.014176650131212,0.0441898945154862,0.0800614371639079,0.112093892213393,0.0273751828616011,0.0170522785449823,1.60445821631098,6.25556168008406,0.604354469230021,0.521147560480041,0.619935619173836,5.55479927890102,0.862040474379302
source/12kHz_DE_data/B/0021/B021_1.mat,B,validation,0.110840810487578,0.0865198973869799,1.04981824351297,4.9893684809862,3.64978346224524,0.00515853496985536,0.832918080871714,6.00076772195871,4.2586657696458,5.4,0.111285852427698,0.217362885033173,0.475628296506493,1,1,0.0253098254515949,0.017079184775311,0.0572256017602557,0.113113659783959,0.178007366268455,0.0341841284375583,0.0232867295307854,0.0261199756221784,0.0762084619812444,0.0920470994291705,0.0194640345500299,0.0108057983081043,0.0351203809746892,0.0727316476127558,0.0932181333595856,0.0286808553059886,0.00968701366432663,0.066427313550374,0.152775751496703,0.211934768593978,0.0297919947439806,0.015358630392553,1.44443976397376,1.78496408596433,1.43249689399337,1.15124727819678,0.516196301576543,3.44187098215249,0.243634127386848,0.527537109145133,1,1,0.0400799371622899,0.0220323125718017,0.101959088240203,0.139872237475281,0.175740784983576,0.0471727266141643,0.0216688681457144,0.0760222611610673,0.109056901142549,0.117712774856884,0.0634319366041197,0.0453722943893602,0.0364213574490087,0.0739425881429104,0.115463516004878,0.0324493565786336,0.0148944600128765,0.080024056372483,0.182607752751559,0.260746543948603,0.0335381885881091,0.0173399649498169,2.14052422791188,3.10929424487798,1.2272966689416,1.34799376886938,0.566912363161916,7.16740160692047,0.369740312581715,0.498459094680104,1,1,0.040163107228024,0.017412491746137,0.0849666285044024,0.190529539114644,0.220659484397074,0.0980575705392314,0.0769221840123926,0.107343176625312,0.115709707901189,0.120716110473783,0.0541861733593323,0.0441092656115153,0.0104160784478397,0.0287342709167535,0.0433013216983481,0.0213540184670398,0.00970177776556745,0.0525904622290125,0.0966302565887209,0.124434677058699,0.0500820570789127,0.0264661560960829,2.69619112754673,5.00742900927059,0.574302220271743,0.684399942265326,0.568832670925095,4.90273749556452,0.862981674745152
